2026-04-01 18:46:38,943 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:46:40,320 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:46:41,600 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:46:47,867 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:46:49,171 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:46:50,440 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:46:51,740 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:46:53,071 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:46:54,401 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:47:00,937 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:47:02,356 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:47:03,717 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:47:05,098 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:47:06,364 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:47:07,713 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:47:14,062 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:47:15,420 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:47:16,726 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:47:18,056 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:47:19,388 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:47:20,726 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:47:26,993 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:47:28,297 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:47:29,747 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:47:31,060 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:47:32,382 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:47:33,668 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:47:40,050 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:47:41,424 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:47:42,802 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:47:44,199 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:47:45,500 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:47:46,832 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:47:53,178 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:47:54,512 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:47:55,844 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:47:57,126 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:47:58,403 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:47:59,734 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:48:06,083 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:48:07,355 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:48:08,744 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:48:10,077 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:48:11,364 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:48:12,636 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:48:19,112 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:48:20,489 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:48:21,865 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:48:23,249 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:48:24,517 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:48:25,782 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:48:32,093 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:48:33,424 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:48:34,756 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:48:36,085 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:48:37,363 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:48:38,646 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:48:44,996 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:48:46,327 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:48:47,607 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:48:48,989 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:48:50,321 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:48:51,653 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:48:57,921 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:48:59,243 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:49:00,610 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:49:01,985 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:49:03,338 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:49:04,605 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:49:10,901 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:49:12,238 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:49:13,559 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:49:14,830 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:49:16,126 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:49:17,456 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:49:23,797 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:49:25,136 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:49:26,470 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:49:27,801 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:49:29,134 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:49:30,453 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:49:36,945 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:49:38,320 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:49:39,698 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:49:41,064 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:49:42,469 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:49:43,774 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:49:50,038 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:49:51,353 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:49:52,683 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:49:53,976 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:49:55,346 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:49:56,673 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:50:02,942 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:50:04,214 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:50:05,485 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:50:06,754 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:50:08,043 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:50:09,374 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:50:15,812 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:50:17,184 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:50:18,562 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:50:19,933 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:50:21,312 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:50:22,579 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:50:28,850 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:50:30,161 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:50:31,493 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:50:32,827 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:50:34,156 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:50:35,428 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:50:41,733 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:50:43,065 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:50:44,374 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:50:45,642 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:50:46,909 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:50:48,278 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:50:54,545 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:50:55,921 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:50:57,390 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:50:58,697 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:51:00,072 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:51:01,466 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:51:07,745 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:51:09,080 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:51:10,406 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:51:11,736 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:51:13,068 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:51:14,339 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:51:20,647 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:51:21,977 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:51:23,308 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:51:24,647 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:51:25,962 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:51:27,233 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:51:33,635 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:51:35,033 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:51:36,408 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:51:37,777 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:51:39,161 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:51:40,547 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:51:46,861 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:51:48,192 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:51:49,523 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:51:50,845 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:51:52,129 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:51:53,414 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:51:59,687 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:52:00,958 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:52:02,324 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:52:03,654 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:52:04,983 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:52:06,311 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:52:12,708 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:52:14,123 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:52:15,521 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:52:16,890 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:52:18,272 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:52:19,646 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:52:25,921 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:52:27,208 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:52:28,539 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:52:29,816 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:52:31,081 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:52:32,430 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:52:38,780 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:52:40,109 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:52:41,441 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:52:42,763 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:52:44,052 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:52:45,333 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:52:51,821 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:52:53,230 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:52:54,610 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:52:55,987 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:52:57,362 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:52:58,741 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:53:05,094 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:53:06,427 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:53:08,167 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:53:09,500 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:53:10,830 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:53:12,172 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:53:18,511 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:53:19,844 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:53:21,171 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:53:22,506 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:53:23,837 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:53:25,145 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:53:31,580 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:53:32,991 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:53:34,352 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:53:35,736 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:53:37,112 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:53:38,491 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:53:44,829 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:53:46,156 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:53:47,492 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:53:48,760 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:53:50,029 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:53:51,381 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:53:57,729 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:53:59,062 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:54:00,384 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:54:01,640 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:54:02,904 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:54:04,164 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:54:10,642 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:54:12,059 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:54:13,494 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:54:14,818 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:54:16,194 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:54:17,569 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:54:23,946 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:54:25,276 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:54:26,604 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:54:27,930 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:54:29,207 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:54:30,600 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:54:36,868 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:54:38,191 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:54:39,613 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
2026-04-01 18:54:40,943 [WHALE] Error SOL/USDT:USDT: could not convert string to float: '2026-04-01 16:35:49.115000'
2026-04-01 18:54:42,254 [WHALE] Error HYPE/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.405000'
2026-04-01 18:54:43,605 [WHALE] Error LINK/USDT:USDT: could not convert string to float: '2026-04-01 16:35:50.704000'
2026-04-01 18:54:50,082 [WHALE] Error BTC/USDT:USDT: could not convert string to float: '2026-04-01 16:35:45.006000'
2026-04-01 18:54:51,483 [WHALE] Error ETH/USDT:USDT: could not convert string to float: '2026-04-01 16:35:46.257000'
2026-04-01 18:54:52,869 [WHALE] Error TAO/USDT:USDT: could not convert string to float: '2026-04-01 16:35:47.840000'
